trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,textbox.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,block_type,learning_type,trial_type,image_path,x_image,trial,person.started,person.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_4.started,text_4.stopped,line.started,line.stopped,text_5.started,text_5.stopped,reward_a,reward_d,reward,image.started,image.stopped,text_3.started,text_3.stopped,line_2.started,line_2.stopped,text_6.started,text_6.stopped,key_resp.rt,session,exp_id,age,sex(M or F),date,expName,psychopyVersion,frameRate,
53,0,53,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,54,335.9512619476732,None,336.9502521682998,338.19882105492707,337.6995625869631,338.19882105492707,a,338.19882105492707,None,None,None,335.4681753571167,None,335.9512619476732,None,0.7,0.30000000000000004,1,338.63659399362996,None,339.13164346728854,None,338.63659399362996,None,338.63659399362996,None,0.41431808682364135,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
54,0,54,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,55,341.13005492156844,None,342.12855684512715,343.39392852373885,342.89414857346947,343.39392852373885,a,343.39392852373885,None,344.7928750109632,None,340.64653178711205,None,341.13005492156844,None,0.7,0.30000000000000004,-1,344.80091978416976,None,345.29259977102174,None,344.80091978416976,None,344.80091978416976,None,1.3816405043207851,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
55,0,55,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,56,347.29056599003025,None,348.28955581559467,349.5549875436841,349.0389215429873,349.5383668754439,a,349.5383668754439,None,353.71781355901436,None,346.8075007328407,None,347.29056599003025,None,0.7,0.30000000000000004,1,353.72550198597855,None,354.21721476300627,None,353.72550198597855,None,353.72550198597855,None,4.160894674006613,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
56,0,56,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,57,356.21553179738385,None,357.214445770976,358.4797901902857,357.9637068068455,358.4631150034411,a,358.4631150034411,None,360.9610530545038,None,355.7325348859813,None,356.21553179738385,None,0.7,0.30000000000000004,1,360.9655679455891,None,361.46041554238536,None,360.9655679455891,None,360.9655679455891,None,2.4758127025188514,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
57,0,57,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,58,363.47559739353665,None,364.4744754164549,365.72350218034944,365.22367798309597,365.72350218034944,a,365.72350218034944,None,366.3064829337014,None,362.97844776841157,None,363.47559739353665,None,0.7,0.30000000000000004,1,366.3100006874088,None,366.805601273049,None,366.3100006874088,None,366.3100006874088,None,0.5572141151037613,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
58,0,58,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,59,368.80432917227336,None,369.80280699702826,371.05190684745776,370.55209963788593,371.05190684745776,a,371.05190684745776,None,None,None,368.32079853163214,None,368.80432917227336,None,0.7,0.30000000000000004,1,371.33746068141954,None,371.81744642756985,373.33290719274237,371.33746068141954,None,371.33746068141954,None,0.2591597181785801,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
59,0,59,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,60,373.83274205667885,None,374.8316587957079,376.09704785706344,375.59583264526646,376.09704785706344,a,376.080350546727,None,None,None,373.3499233183975,None,373.83274205667885,None,0.7,0.30000000000000004,1,376.43319140059884,None,376.92951178984595,None,376.43319140059884,None,376.43319140059884,None,0.32054016085339754,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
60,0,60,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,61,378.945497197823,None,379.943333441317,381.2087675397811,380.6924822794781,381.19538717295745,None,382.95727072753886,None,381.6917569449988,382.7074658093288,378.4464251992895,None,378.945497197823,None,0.7,0.30000000000000004,?,382.96778977626036,None,383.4571780064048,None,382.96778977626036,None,382.96778977626036,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
61,0,61,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,62,385.4735557112981,None,386.4705852374682,387.7360849162824,387.22002958226904,387.71940340844003,a,387.71940340844003,None,None,None,384.9741095887166,None,385.4735557112981,None,0.7,0.30000000000000004,1,388.12945008110637,None,388.61897539788697,None,388.12945008110637,None,388.12945008110637,None,0.3746866167884946,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
62,0,62,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,63,390.63339477869795,None,391.6324027771302,392.8812312197233,392.3817203069161,392.8812312197233,None,394.6463930017076,None,393.3828940371659,394.3965667501302,390.13689819164165,None,390.63339477869795,None,0.7,0.30000000000000004,?,394.6568776800045,None,395.1461304037616,None,394.6568776800045,None,394.6568776800045,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
63,0,63,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,64,397.1612605017449,None,398.159994721967,399.4253778573875,398.9089341770814,399.4085940283958,None,401.17353971127255,None,399.90840676884045,400.9235119778955,396.6687224394627,None,397.1612605017449,None,0.7,0.30000000000000004,?,401.17739168773005,None,401.6730096561141,None,401.17739168773005,None,401.17739168773005,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
64,0,64,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,65,403.67167118486304,None,404.67033073830044,405.91923542792756,405.43999042368887,405.95244120879624,None,407.7009404459305,None,406.4357577256419,407.4509759225298,403.1894817809098,None,403.67167118486304,None,0.7,0.30000000000000004,?,407.70536131217614,None,408.2006134528215,None,407.70536131217614,None,407.70536131217614,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
65,0,65,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,66,410.1988238203635,None,411.19753670721866,412.4630150526659,411.9472161141193,412.44632682876363,None,414.2281009826784,None,412.96251569385186,413.9617567790724,409.71631441590444,None,410.1988238203635,None,0.7,0.30000000000000004,?,414.23278654069964,None,414.7276527054264,416.22803907640764,414.23278654069964,None,414.23278654069964,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
66,0,66,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,67,416.7424205312327,None,417.7417358881753,419.0072699374141,418.4905647258306,418.9903703551531,None,420.75570873000885,None,419.4898200332959,420.505964651401,416.24773372481377,None,416.7424205312327,None,0.7,0.30000000000000004,?,420.7717456146106,None,421.2549305756929,422.77005395761626,420.7717456146106,None,420.7717456146106,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
67,0,67,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,68,423.26975292010366,None,424.26939222817555,425.5349582774652,425.01794847280735,425.5178374602865,None,427.2824576117851,None,426.01725000256783,427.0327743727794,422.7866584282997,None,423.26975292010366,None,0.7,0.30000000000000004,?,427.2869614411243,None,427.7823194584803,None,427.2869614411243,None,427.2869614411243,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
68,0,68,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,69,429.79845064446545,None,430.795972418327,432.0612204424224,431.54505646626194,432.04474199662945,a,432.04474199662945,None,None,None,429.2993920780518,None,429.79845064446545,None,0.7,0.30000000000000004,1,432.4381845936746,None,432.92729865054616,434.4257255122575,432.4381845936746,None,432.4381845936746,None,0.3533733979234057,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
69,0,69,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,70,434.95874561382016,None,435.95776585918566,437.22328489605525,436.707154500195,437.2067997342019,None,438.9718651209724,None,437.706154202318,438.70532970718796,434.45806176088763,None,434.95874561382016,None,0.7,0.30000000000000004,?,438.9811547356521,None,439.4712149668585,440.9848232846589,438.9811547356521,None,438.9811547356521,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
70,0,70,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,71,441.5054506752804,None,442.5018769412377,443.7672731137154,443.2524598557393,443.7672731137154,a,443.7509918040364,None,445.99839711351666,None,441.01030559653236,None,441.5054506752804,None,0.7,0.30000000000000004,1,446.00909591560867,None,446.4980333796084,None,446.00909591560867,None,446.00909591560867,None,2.2210575345106918,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
71,0,71,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,72,448.4964582660082,None,449.4952462147103,450.7606238192575,450.2444535220993,450.74405253381155,a,450.74405253381155,None,452.09293395426636,None,448.0134218483704,None,448.4964582660082,None,0.7,0.30000000000000004,1,452.09812163653805,None,452.59218582468884,None,452.09812163653805,None,452.09812163653805,None,1.3267951830835045,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
72,0,72,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,73,454.60739295983103,None,455.60661547712107,456.8716019699391,456.35524006753985,456.85494890658583,None,458.6198858980916,None,457.35450525156375,458.3728148113619,454.115707837168,None,454.60739295983103,None,0.7,0.30000000000000004,?,458.6307952684174,None,459.1194834480725,None,458.6307952684174,None,458.6307952684174,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
73,0,73,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,74,461.13456100276335,None,462.1331905314619,463.3821592211898,462.88270954304744,463.3821592211898,a,463.3821592211898,None,463.9985334100284,None,460.64059518513795,None,461.13456100276335,None,0.7,0.30000000000000004,1,464.0162058527699,None,464.5023269172575,None,464.0162058527699,None,464.0162058527699,None,0.5889960912531933,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
74,0,74,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,75,466.49637727822574,None,467.49532522718073,468.760786980009,468.24444759616426,468.74411850922434,a,468.74411850922434,None,469.6771328033706,None,466.0129829340967,None,466.49637727822574,None,0.7,0.30000000000000004,-1,469.7010128608599,None,470.19259921793446,None,469.7010128608599,None,469.7010128608599,None,0.9099107712168006,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
75,0,75,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,76,472.19039990581723,None,473.1901632634681,474.4550296573311,473.938708051292,474.4382130381641,a,474.4382130381641,None,None,None,471.7076807232488,None,472.19039990581723,None,0.7,0.30000000000000004,1,474.8630982527975,None,475.3544029304144,None,474.8630982527975,None,474.8630982527975,None,0.3929282258618514,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
76,0,76,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,77,477.37229253893156,None,478.3806844534274,479.6337400631942,479.1177680873375,479.61716956787313,None,481.3822254731468,None,480.11668680167804,481.13278203698883,476.87238063783616,None,477.37229253893156,None,0.7,0.30000000000000004,?,481.3933813623803,None,481.88152514611374,None,481.3933813623803,None,481.3933813623803,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
77,0,77,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,78,483.8797730445799,None,484.8788600554826,486.14437119110517,485.6286283514128,486.12791012805565,None,487.9093745530859,None,486.6438564248597,487.6429284233932,483.3972272943838,None,483.8797730445799,None,0.7,0.30000000000000004,?,487.9138305798806,None,488.4091455354401,None,487.9138305798806,None,487.9138305798806,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
78,0,78,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,79,490.4237134596956,None,491.4229253103017,492.6882491863694,492.17199987674076,492.6714325672024,a,492.6714325672024,None,None,None,489.9257669938047,None,490.4237134596956,None,0.7,0.30000000000000004,1,493.1477185544195,None,493.63777009425394,None,493.1477185544195,None,493.1477185544195,None,0.4465543846786204,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
79,0,79,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,80,495.63564623904585,None,496.63502322571594,497.90011243474555,497.38401443399835,497.88356485304075,a,497.88356485304075,None,498.5994647300186,None,495.1531324889006,None,495.63564623904585,None,0.7,0.30000000000000004,-1,498.6039077197556,None,499.09922820618795,None,498.6039077197556,None,498.6039077197556,None,0.695167518289054,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
80,0,80,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,81,501.1136294141306,None,502.11307711696145,503.36151365770047,502.8618593372594,503.36151365770047,None,505.12666674831286,None,503.8611822003868,504.8602889644071,500.6166401843202,None,501.1136294141306,None,0.7,0.30000000000000004,?,505.1371004635662,None,505.62642824917066,None,505.1371004635662,None,505.1371004635662,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
81,0,81,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,82,507.64131261837065,None,508.6401207152526,509.9063449384216,509.4050218746024,509.92516373359194,a,509.9063449384216,None,510.8880170872372,None,507.1436276837576,None,507.64131261837065,None,0.7,0.30000000000000004,-1,510.8993539150283,None,511.38742382210194,512.8871575500762,510.8993539150283,None,510.8993539150283,None,0.9626069532555448,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
82,0,82,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,83,513.3855460907398,None,514.384903719354,515.6501106569649,515.1338961128235,515.6334429763051,a,515.6334429763051,None,517.1487748326317,None,512.9035648846457,None,513.3855460907398,None,0.7,0.30000000000000004,-1,517.1531376247112,None,517.6482574194688,None,517.1531376247112,None,517.1531376247112,None,1.4909890227972937,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
83,0,83,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,84,519.6633282580992,None,520.6629000105086,521.9274776137918,521.4118252433782,521.9109213407155,None,523.6764608023086,None,522.4108360072473,523.4261920808963,519.1661359662398,None,519.6633282580992,None,0.7,0.30000000000000004,?,523.6857646392332,None,524.1756621047502,None,523.6857646392332,None,523.6857646392332,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
84,0,84,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,85,526.1980242141617,None,527.1893928918803,528.4562033875809,527.9388467181775,528.4426069216506,a,528.4426069216506,None,None,None,525.6926695390334,None,526.1980242141617,None,0.7,0.30000000000000004,1,528.9285577142641,None,529.4204526150365,None,528.9285577142641,None,528.9285577142641,None,0.4476668802635686,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
85,0,85,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,86,531.4185472293093,None,532.4179672777755,533.6664449049995,533.1674029312048,533.6664449049995,a,533.6664449049995,None,534.5492534901782,None,530.9358414788608,None,531.4185472293093,None,0.7,0.30000000000000004,1,534.5526254658776,None,535.0323623227455,536.5475813097582,534.5526254658776,None,534.5526254658776,None,0.8649309470511071,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
86,0,86,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,87,537.0471581979787,None,538.0461606655381,539.3113628624005,538.7950527131698,539.2947267867289,a,539.2947267867289,None,None,None,536.5641830150053,None,537.0471581979787,None,0.7,0.30000000000000004,1,539.581295140812,None,540.0606495773227,541.5760005151615,539.581295140812,None,539.581295140812,None,0.25744356731820517,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
87,0,87,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,88,542.0760933548145,None,543.0915027618812,544.3570166629402,543.8406338222362,544.340112734993,None,546.105112936475,None,544.8395995489968,545.8385135225894,541.5949749648989,None,542.0760933548145,None,0.7,0.30000000000000004,?,546.1160732698445,None,546.6046721654079,None,546.1160732698445,None,546.1160732698445,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
88,0,88,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,89,548.6026806560881,None,549.6017972966674,550.8505834675889,550.3526634708755,550.8673147532877,None,552.615663866728,None,551.3516651483105,552.3659881339072,548.1201487330745,None,548.6026806560881,None,0.7,0.30000000000000004,?,552.6202202393606,None,553.1152629969588,None,552.6202202393606,None,552.6202202393606,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
89,0,89,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,90,555.129988551093,None,556.1292837598558,557.3783468694864,556.8785724500899,557.3783468694864,a,557.3783468694864,None,None,None,554.6321226779223,None,555.129988551093,None,0.7,0.30000000000000004,-1,557.8191001585783,None,558.3104135275671,None,557.8191001585783,None,557.8191001585783,None,0.4164127074177486,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
90,0,90,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,91,560.3087846854869,None,561.3161624749237,562.5733480665253,562.0569679912583,562.5566120400786,a,562.5566120400786,None,563.7220513928714,None,559.8258217494467,None,560.3087846854869,None,0.7,0.30000000000000004,1,563.7338670362346,None,564.2048433854316,565.7201966936441,563.7338670362346,None,563.7338670362346,None,1.1501726817546114,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
91,0,91,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,92,566.220548299138,None,567.2187906667309,568.4673737756029,567.9680876532743,568.4673737756029,a,568.4673737756029,None,569.8661638181356,None,565.7366439295115,None,566.220548299138,None,0.7,0.30000000000000004,1,569.8701449799823,None,570.3660991464285,None,569.8701449799823,None,569.8701449799823,None,1.374505678231344,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
92,0,92,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,93,572.3639476368558,None,573.3632945987865,574.6284122523057,574.1123762763477,574.6118401767353,a,574.6118401767353,None,575.2448571573054,None,571.8808377376204,None,572.3639476368558,None,0.7,0.30000000000000004,1,575.2490488873859,None,575.7462937225382,None,575.2490488873859,None,575.2490488873859,None,0.6037263861358042,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
93,0,93,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,94,577.7592794220714,None,578.758168901798,580.0236294694391,579.5074323080412,580.0067630724157,None,581.7718719160448,None,580.5062980840266,581.5071036161639,577.2623715751056,None,577.7592794220714,None,0.7,0.30000000000000004,?,581.780691406525,None,582.2714449721602,583.7705059089476,581.780691406525,None,581.780691406525,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
94,0,94,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,95,584.2694455615929,None,585.268427090848,586.5173136076069,586.0175407684596,586.5173136076069,None,588.283257613049,None,587.0173325705996,588.0326748170664,583.7870720585829,None,584.2694455615929,None,0.7,0.30000000000000004,?,588.3030021578306,None,588.7821721002229,590.297795236022,588.3030021578306,None,588.3030021578306,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
95,0,95,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,96,590.7973685686811,None,591.7958274304433,593.0449774537915,592.5497822021252,593.0613045907035,None,594.8096774078854,None,593.5440771066897,594.5432083645765,590.3138695330285,None,590.7973685686811,None,0.7,0.30000000000000004,?,594.8123706664624,None,595.2927408082819,596.807808091351,594.8123706664624,None,594.8123706664624,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
96,0,96,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,97,597.3073936709434,None,598.3066738673365,599.5556259644459,599.0586122407699,599.5721273238555,None,601.3202666591869,None,600.0547406297137,601.0537762825106,596.8246096981488,None,597.3073936709434,None,0.7,0.30000000000000004,?,601.3233004615117,None,601.8031297629705,603.3018513411971,601.3233004615117,None,601.3233004615117,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
97,0,97,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,98,603.8346837881422,None,604.8341382070334,606.0992357123728,605.5826146490704,606.0826798343583,a,606.0826798343583,None,None,None,603.337667694092,None,603.8346837881422,None,0.7,0.30000000000000004,1,606.5062238123046,None,606.9983861702895,None,606.5062238123046,None,606.5062238123046,None,0.38842056441762907,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
98,0,98,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,99,608.9965139698002,None,609.9957001413536,611.2610544372219,610.7447466583653,611.2442958922206,a,611.2442958922206,None,611.9936184392982,None,608.5134637249798,None,608.9965139698002,None,0.7,0.30000000000000004,1,611.9981704662446,None,612.4935249280393,None,611.9981704662446,None,611.9981704662446,None,0.7243215396688356,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
99,0,99,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,100,614.5081446054633,None,615.5069981345155,616.756143022053,616.2563654421579,616.756143022053,None,618.5209030256246,None,617.2556934410959,618.2713537127565,614.0111067829835,None,614.5081446054633,None,0.7,0.30000000000000004,?,618.5301381217,None,619.020451587874,None,618.5301381217,None,618.5301381217,None,,2,1,23,M,2021_Aug_02_1239,Social Reinforcement Learning,2021.1.4,59.958263061158995,
